Id,SalePrice
1655,147823.91004534348
1656,148905.14227496058
1657,153302.45708771166
1658,150589.30619185747
1659,131035.83679002442
1660,144365.11275608616
1661,456478.79151279444
1662,384306.29516389954
1663,344542.6834589516
1664,550498.1412231545
1665,282438.5295776805
1666,320491.5266407517
1667,340500.4810493598
1668,320810.4170054437
1669,281753.5885301081
1670,322759.1531734331
1671,251843.7978615458
1672,431004.0371980875
1673,289591.6146061764
1674,243547.36101362886
1675,182165.94687890538
1676,185393.74973108186
1677,205420.41581652936
1678,476063.2389112396
1679,346552.8225238412
1680,299283.0756177195
1681,223539.30977196165
1682,283453.5132605244
1683,183082.2047006194
1684,189749.20108114133
1685,172039.54952393819
1686,170034.9265664239
1687,170754.86401048777
1688,193094.1472759448
1689,196078.0868796888
1690,201541.04638439673
1691,189812.9699702372
1692,258381.31077520273
1693,168424.2550759363
1694,182102.4949718794
1695,171020.4922095768
1696,273360.2186296553
1697,179843.33614557103
1698,369613.8041854502
1699,313807.1532788134
1700,245152.60241193438
1701,259253.70600957065
1702,247513.0901364987
1703,253053.63087656288
1704,285303.17615050834
1705,224362.73566510231
1706,445699.8638052393
1707,196349.24319856346
1708,194260.77472264404
1709,269915.4385340986
1710,214101.4895388595
1711,263560.3806715471
1712,257366.39228388137
1713,267715.5811288368
1714,214930.92512560842
1715,194195.24904049083
1716,184221.60168531514
1717,177098.33006856582
1718,133125.58792285022
1719,196804.13708341957
1720,242914.46120260528
1721,173695.7399878282
1722,125617.91751149675
1723,159208.0305609334
1724,214266.8668290665
1725,228033.3993285686
1726,183440.47556165574
1727,148826.65531578666
1728,180695.54532526855
1729,165933.26895128447
1730,172919.33249868214
1731,118073.95033558729
1732,123005.54571274249
1733,113658.6547517195
1734,117434.6490743717
1735,137114.5791942006
1736,112637.24467855606
1737,396448.4540330265
1738,249388.74737530528
1739,275810.19847929076
1740,203272.77904886057
1741,179269.2298581689
1742,152877.58493550445
1743,170243.8640949915
1744,320058.4357181448
1745,207375.30859210755
1746,198707.04615736642
1747,231855.64108512833
1748,228380.8642787105
1749,147574.62298713543
1750,138269.27990313337
1751,266337.72296572605
1752,114657.33031979392
1753,145907.77356371935
1754,215738.20481548551
1755,153618.65815487388
1756,133912.98872681602
1757,115146.91216833232
1758,139383.31674221525
1759,164095.76355815277
1760,170529.28324977044
1761,163663.21891095725
1762,178525.41655145364
1763,162763.63429529674
1764,107575.51530916257
1765,182123.31862320958
1766,200491.30713220328
1767,260180.54056463516
1768,136333.91127564167
1769,185468.99977088257
1770,157768.2429785715
1771,118111.64867075661
1772,124668.57552966161
1773,124855.92295593496
1774,132887.59323495108
1775,135528.05036203007
1776,119171.75242331337
1777,104130.8075344246
1778,139882.91147601436
1779,112032.88576483777
1780,185808.84690417463
1781,119235.63095328472
1782,83067.79852693056
1783,142043.10456959106
1784,101700.40844024021
1785,109605.52514376341
1786,142738.02061350676
1787,160745.81884373826
1788,61842.510106619
1789,101688.82135947466
1790,70824.24797468087
1791,208868.0568347139
1792,165342.47956615113
1793,145819.6915819529
1794,168829.4355614308
1795,127597.86420061282
1796,120784.99540643719
1797,136450.53923498496
1798,113364.40981393297
1799,109441.60780953935
1800,108706.9680778617
1801,119786.31389851397
1802,146866.02627486386
1803,145821.9631534448
1804,138643.35295621774
1805,142800.99501627835
1806,136530.64630724562
1807,144162.92332271978
1808,119824.96005319274
1809,115388.09433175692
1810,138950.36472403465
1811,89367.97036010033
1812,94296.31003108306
1813,126576.6335098963
1814,92129.70834043364
1815,61213.5705476254
1816,102045.52394380397
1817,99104.55897359892
1818,131610.82617897412
1819,123378.5345020599
1820,67623.13444539881
1821,115821.72194159159
1822,148187.92889032964
1823,56567.36179678923
1824,123650.71081889902
1825,127819.92839875766
1826,94393.75171439968
1827,104904.11845170599
1828,132578.67142027072
1829,130526.01981631313
1830,142546.7458146865
1831,157929.94830902634
1832,90965.65725836558
1833,139008.9753888881
1834,125458.1649571453
1835,123748.85440248538
1836,125259.65700065008
1837,94039.72980244564
1838,131187.47830182957
1839,104607.49299914979
1840,141527.21579564168
1841,131506.1353237636
1842,88857.96746014114
1843,137607.58986245954
1844,129130.58900637347
1845,133998.53017890983
1846,143956.0415914294
1847,140639.47649461922
1848,54704.11354253705
1849,106255.26981809677
1850,112455.18568177703
1851,144251.21545647088
1852,123287.8344124768
1853,123630.51001505207
1854,169398.3000464646
1855,148109.1461816469
1856,229138.43810612723
1857,125822.06608652536
1858,139039.19213014102
1859,116996.84793178903
1860,160722.92220116273
1861,116523.02685474388
1862,336000.64890669263
1863,333726.40894234495
1864,333795.14754041994
1865,349107.2354167444
1866,315163.1021395066
1867,236935.3243424357
1868,289572.9214475769
1869,215557.78464325683
1870,226461.9590732339
1871,240360.82032415102
1872,171215.80907571554
1873,224579.8316334292
1874,152622.16024039086
1875,197247.90482841383
1876,196163.539843909
1877,211495.59790093356
1878,207007.32740156003
1879,118429.2275508822
1880,140694.75204441036
1881,254453.05478324761
1882,244910.57900182286
1883,182887.03721648853
1884,197456.6549187892
1885,237150.27553564566
1886,273423.86683906463
1887,221990.16678606143
1888,298253.14570107096
1889,167195.19337472942
1890,119721.63631608474
1891,139145.89639309986
1892,97481.71092854848
1893,125576.93001543812
1894,120893.98716201821
1895,134672.59772279963
1896,124715.6538029584
1897,119374.59162430422
1898,119284.2553881016
1899,146367.0864134497
1900,143612.06995924527
1901,154344.81576645508
1902,127359.29463330432
1903,211098.3643044493
1904,131089.79018050208
1905,181494.5385272611
1906,161691.65506459837
1907,186248.12263762255
1908,132413.51888208344
1909,150742.66264778242
1910,140114.56446223895
1911,189003.41851951758
1912,330154.87935265584
1913,141555.41403515296
1914,79844.8720567484
1915,261599.27474484238
1916,59600.25381834576
1917,258374.87580707215
1918,145518.28636293474
1919,196603.99342235795
1920,164762.18715916335
1921,372165.7787778083
1922,287239.51292580256
1923,219703.96237537105
1924,224677.6554933475
1925,207901.68153682243
1926,360754.23886949016
1927,132245.56834559518
1928,156328.61674308573
1929,123381.18888101853
1930,126221.56478108626
1931,149369.52426788223
1932,136892.09482353885
1933,185081.06833916638
1934,185663.32102990357
1935,172110.3283037202
1936,180128.03319581682
1937,178329.49912988357
1938,161266.72669397906
1939,229209.888271023
1940,177626.41190520208
1941,177587.83244490888
1942,173902.320393972
1943,193736.29071376362
1944,293211.2831442751
1945,323755.79872143874
1946,142994.68349366344
1947,269115.05759462534
1948,174514.1203213561
1949,241361.31732451878
1950,199572.75549339838
1951,264269.4114722614
1952,222891.35340950693
1953,169244.3849288385
1954,199671.0429510918
1955,135401.03313155557
1956,381021.5134614201
1957,158922.23138476943
1958,313985.50823494984
1959,141620.77690630275
1960,105431.51843834463
1961,120955.67308304805
1962,110917.73721876096
1963,123060.05114702747
1964,113742.25588232916
1965,151795.02333576255
1966,145937.35660595883
1967,280646.4046534493
1968,398202.56816714694
1969,330480.9511600399
1970,404834.5176879311
1971,478460.6372727969
1972,364565.0709876108
1973,263345.4816143504
1974,302986.8718457397
1975,535060.8614295684
1976,271175.9846475796
1977,333892.94554239337
1978,322664.54509539116
1979,307613.87110670574
1980,184929.93167128155
1981,324576.7130482819
1982,216397.57768910367
1983,198659.86630502014
1984,169757.43883412413
1985,229881.97878191082
1986,231361.16949034896
1987,190418.4629651627
1988,175409.78513444064
1989,195214.55244933956
1990,212713.73998691104
1991,227567.6982040151
1992,214141.81992400903
1993,176422.32927207195
1994,241239.35076218352
1995,188637.15389485203
1996,234169.58634048456
1997,285217.67728659493
1998,307996.4555045308
1999,276369.76969523076
2000,307482.85638236825
2001,262851.7697961814
2002,245665.57536246235
2003,256342.607749447
2004,289941.4027693338
2005,222934.8622321815
2006,214441.6636770896
2007,243845.4496952462
2008,203420.99738918673
2009,185944.303409487
2010,191570.85848918234
2011,138504.53960150474
2012,172124.0660077374
2013,164793.08787687935
2014,172202.6488165043
2015,177864.36150822183
2016,183707.99278522938
2017,185887.21028542833
2018,120956.1252077108
2019,147144.40576280502
2020,107994.19312290293
2021,104873.17472440783
2022,185538.3995495427
2023,143832.77198408465
2024,259828.2079498659
2025,348427.75821514946
2026,163932.16005769355
2027,147942.12643899818
2028,158059.04195497575
2029,160317.6988792635
2030,247205.49729939864
2031,231252.40707823454
2032,235642.76269611233
2033,239853.0314303977
2034,165738.58572399558
2035,214222.11383845189
2036,199806.0221940419
2037,204036.05514401276
2038,311459.78382197925
2039,199719.6330530227
2040,291292.0170331451
2041,300649.9183620035
2042,202149.31187205264
2043,176085.52127923584
2044,193261.99956735538
2045,226480.26150371094
2046,143880.4151644108
2047,141984.46084286313
2048,142352.2219692681
2049,145513.82407645552
2050,175392.65714010768
2051,102817.29595071766
2052,125071.44816162127
2053,141072.72897110358
2054,90188.07249808442
2055,145869.0498077654
2056,142809.70209391468
2057,108923.34244164129
2058,207904.08450659373
2059,129122.495752834
2060,183518.89699251822
2061,176966.199531265
2062,118742.88423379713
2063,103956.11659610138
2064,134450.0318454545
2065,114017.93055875656
2066,156255.54827830012
2067,113479.91447968094
2068,143263.71265663684
2069,86714.11780877512
2070,111775.29697215304
2071,94208.97878696013
2072,143458.8605605962
2073,135377.47534590607
2074,170463.25620799183
2075,139425.99643576075
2076,127780.14405863533
2077,133130.39037757152
2078,113948.71906301167
2079,131979.15328906526
2080,121132.67208306913
2081,120419.95548077264
2082,126224.0077016298
2083,135762.41075275038
2084,106430.6902570231
2085,111950.18475460222
2086,136383.65928612754
2087,130502.620575314
2088,101865.82258178954
2089,82362.70677376079
2090,134685.95808397894
2091,93061.73825072743
2092,127937.53512593106
2093,121162.7087886912
2094,116187.97737455156
2095,154800.72010606393
2096,88401.70849869894
2097,96577.6100224729
2098,143158.78937186752
2099,67548.04580304412
2100,74553.0903926497
2101,110204.03494963144
2102,134735.37024541787
2103,98044.07719494213
2104,134226.14257502448
2105,120374.64392270693
2106,63682.310115941946
2107,183012.12998108918
2108,115196.02427626532
2109,109135.90657222817
2110,124467.74740803028
2111,153026.39109768724
2112,120926.70420039675
2113,122143.90051104492
2114,122733.49049950704
2115,155708.03757403156
2116,121016.39867891638
2117,146620.36228521768
2118,117655.14696285973
2119,113955.28003676355
2120,123198.47963301332
2121,96526.14048394808
2122,95510.1706049839
2123,96810.71137529057
2124,164468.3801937152
2125,125447.93847611098
2126,127062.70517261955
2127,159936.7141349047
2128,124511.5891446287
2129,107886.26591454273
2130,134397.83636922407
2131,160441.07062791847
2132,116214.2738438138
2133,120484.44412244989
2134,121905.84717321786
2135,107397.95328562478
2136,66586.92635302605
2137,116416.62789080782
2138,132437.29876890552
2139,150309.36233564984
2140,139821.40633480687
2141,158006.30257886753
2142,113125.27445186756
2143,136922.40499099102
2144,111438.30193259101
2145,143753.59524031857
2146,177079.71323137276
2147,142043.6862866629
2148,139459.17279121422
2149,151745.4636964413
2150,225548.79409572564
2151,119418.70279094724
2152,157991.80467111542
2153,182221.90972824921
2154,105250.70868750366
2155,147924.85167763973
2156,265738.0559019903
2157,241726.4318628844
2158,221420.08302388224
2159,203804.30610864266
2160,192252.80650936917
2161,251364.87751094796
2162,487179.68400337157
2163,371334.9248101805
2164,237257.96299597147
2165,184730.92852507977
2166,156569.6086114457
2167,212325.35673938555
2168,184210.59697024262
2169,185564.65951399156
2170,193249.42831705965
2171,152597.89299982972
2172,142169.7725700885
2173,176323.15843723723
2174,226751.11993847828
2175,303669.18226034107
2176,288766.9706602972
2177,238349.6659722497
2178,216008.16862337722
2179,137751.79618150054
2180,233712.06949149276
2181,184240.73806966975
2182,222114.2749570899
2183,185655.51052080197
2184,127678.46492758245
2185,118089.00428671134
2186,169002.04627746373
2187,159905.32138613725
2188,168435.2758333198
2189,273059.43316449824
2190,79169.56968545217
2191,79173.46244132987
2192,84011.53910594294
2193,106819.1045675751
2194,111901.40793766592
2195,95055.9960416655
2196,97315.60544916155
2197,117010.9197146273
2198,160852.9185853946
2199,200932.58537640644
2200,129167.26496727188
2201,120271.27625089626
2202,191450.2261697993
2203,111562.90671159033
2204,146944.595510366
2205,102445.8097232596
2206,132016.37461993645
2207,205342.0522374856
2208,254246.62599213285
2209,203931.02193837872
2210,135561.48879369738
2211,129789.89204061971
2212,127262.06786871629
2213,102917.46663589322
2214,132942.73886402752
2215,104817.59770195825
2216,137734.06424364372
2217,68637.9377010875
2218,85168.61483985004
2219,90561.18445431562
2220,87111.12412744787
2221,263609.48242298706
2222,229907.72408576292
2223,265840.86734230415
2224,224538.71096470385
2225,125857.69674641652
2226,183702.69361333243
2227,202121.66618516704
2228,256860.7881878077
2229,252275.36867867675
2230,142647.40459853926
2231,204993.09450249738
2232,189958.2120305812
2233,180642.76499705776
2234,236936.07090962367
2235,201830.65958499277
2236,261896.52663412865
2237,315564.6024358967
2238,217114.4973943877
2239,121896.83294569234
2240,151542.51687180446
2241,141485.9118036023
2242,129974.5311560555
2243,137186.24962572445
2244,111571.55423492966
2245,106077.68079818251
2246,133771.15324507427
2247,142244.52889153123
2248,125967.86337188743
2249,126254.67709287754
2250,135500.7991813343
2251,91875.61034220028
2252,189715.39061793018
2253,156529.16874929317
2254,169804.89274032018
2255,201873.45484239818
2256,173777.32902138046
2257,207981.6039830347
2258,161765.92608307343
2259,175402.9903207129
2260,166463.55818760276
2261,175304.26397068813
2262,195363.83758176488
2263,334784.917256352
2264,534068.025064266
2265,168443.7887880386
2266,250827.79147402794
2267,336726.02698519186
2268,404597.1338650321
2269,161776.26344703868
2270,197264.82160178563
2271,234289.05063726287
2272,208671.48847674148
2273,166103.61584386072
2274,175738.0074794349
2275,183049.13996267732
2276,188215.32564011612
2277,201581.18488714955
2278,154785.3438595396
2279,117409.8169414347
2280,110132.39071522944
2281,163924.71590646182
2282,179070.63749310104
2283,121905.92719451479
2284,117305.32361820289
2285,151992.79268457394
2286,123059.13030099683
2287,333231.7750460688
2288,266475.6721569015
2289,371782.3845127205
2290,435913.1706253487
2291,318036.2583069686
2292,434556.6607359597
2293,482156.61114229565
2294,353462.90621727466
2295,488883.06831293734
2296,274974.029094795
2297,314571.299839042
2298,290074.9601097773
2299,349994.19166441885
2300,305109.91401007323
2301,281469.85997856065
2302,246298.51240389812
2303,233873.69591492947
2304,256045.52248446015
2305,195502.03562342492
2306,187203.98455215254
2307,185788.5006771048
2308,215856.12447117027
2309,253966.84261697528
2310,208999.19780658322
2311,203796.84152328927
2312,184070.3718565854
2313,172804.50909244295
2314,180515.0867148554
2315,186419.46266254483
2316,196871.1001848883
2317,176305.1387617914
2318,173879.00224289985
2319,188479.14179523164
2320,196379.702133299
2321,247504.47479395746
2322,196120.85183620424
2323,173726.67394777687
2324,185981.82330522663
2325,222438.9889806197
2326,175338.3199186468
2327,205839.6251547896
2328,222217.8777046054
2329,191249.82759154268
2330,186201.60435442443
2331,352908.35695797484
2332,370469.8410411112
2333,330414.70233661775
2334,240167.10220648372
2335,259868.1881345547
2336,313534.20706636994
2337,200798.87960849283
2338,287183.1237372958
2339,224407.45155548427
2340,402429.50535202347
2341,224046.6724769817
2342,229067.686283901
2343,229654.71518495973
2344,215650.2016767624
2345,239819.0679885872
2346,208628.64782621688
2347,191072.6395005436
2348,238380.36226117064
2349,173161.78454748692
2350,292871.26762241585
2351,235941.0358454728
2352,238987.63152868042
2353,241709.31093876128
2354,142690.82375045068
2355,144744.45961979654
2356,153953.37082026235
2357,192761.66073884754
2358,180528.86063607896
2359,138317.20275483307
2360,117963.8735584536
2361,151285.27587798765
2362,264248.2384310814
2363,131686.6482943622
2364,184804.17429145318
2365,219863.9273936035
2366,188326.08183513765
2367,209875.65409229227
2368,204349.09646384287
2369,211197.339816202
2370,167167.25264470058
2371,150487.17806611315
2372,176347.19594318367
2373,292066.0715149185
2374,339826.66512573033
2375,233674.84816045317
2376,298499.44072629395
2377,365422.0357201944
2378,143702.28103069952
2379,214178.0167299073
2380,149348.0516605662
2381,165995.99190593808
2382,230135.7273841756
2383,207960.70058566373
2384,247851.47958232678
2385,171603.40114957961
2386,129020.44204189983
2387,127716.74919062365
2388,104616.1095679443
2389,122613.7759363053
2390,133230.21248954587
2391,145250.19154106043
2392,114046.5445043512
2393,168305.97840546235
2394,131470.4734084466
2395,214430.00601859755
2396,142053.8031423446
2397,228589.05031384536
2398,128546.16720426321
2399,64248.4566026213
2400,66933.44711630789
2401,126975.29403432322
2402,128645.06714730499
2403,147192.54894655873
2404,138585.75176823902
2405,154837.35343180763
2406,145647.23675925404
2407,122050.09463207154
2408,147481.98858208055
2409,118927.81285159414
2410,195349.1957441497
2411,109840.84951069085
2412,147067.17522501491
2413,116390.17784714286
2414,149003.03168499956
2415,129280.54697675
2416,125799.78016907784
2417,132047.88105551086
2418,134579.30633399426
2419,107736.76172874543
2420,124973.47131633994
2421,145802.97132268109
2422,105093.95052372794
2423,102082.0873666104
2424,153328.32107726048
2425,214491.31368921473
2426,136056.19462951037
2427,112193.86452329457
2428,177730.4366265921
2429,113745.92703042876
2430,134046.13770490477
2431,106471.69755060507
2432,134889.07318179842
2433,139585.3933417753
2434,129195.57872344575
2435,150118.3293683422
2436,102719.97069049257
2437,106163.01482285479
2438,120276.86177993778
2439,115780.12872735757
2440,126836.13968332649
2441,103442.10758014234
2442,105196.80362011392
2443,131649.784448036
2444,126284.13834688223
2445,87953.38165046767
2446,126789.11885628127
2447,195487.29878660527
2448,138785.04200936368
2449,113563.3804321204
2450,146842.32384867428
2451,133720.69347351746
2452,184722.85825572957
2453,91877.16991530475
2454,117588.04415880259
2455,127931.80095891374
2456,127414.0566460482
2457,128117.64559436665
2458,128125.27341521626
2459,106788.59519747306
2460,138284.6325035378
2461,122815.10315979885
2462,130311.14968877434
2463,114302.05035677015
2464,170081.52730299134
2465,131078.26786231407
2466,106472.23052074178
2467,150672.84953412422
2468,87241.34474879426
2469,83472.93271852576
2470,193608.38858830128
2471,250675.57072385808
2472,160318.79817902186
2473,115810.80706732548
2474,75922.86218829575
2475,238021.10353857253
2476,105197.50185558846
2477,110623.9162996106
2478,157608.53794880892
2479,102782.74109320337
2480,152623.21559714354
2481,113033.42054987176
2482,127542.04437945977
2483,108166.69896464286
2484,122294.86599858572
2485,129274.94620656245
2486,140754.82895696812
2487,158475.8499069335
2488,175015.3335970762
2489,159172.24861874257
2490,148344.30671219798
2491,100674.7189746212
2492,190827.44533320214
2493,143910.06848908504
2494,149418.35625834684
2495,93106.5598262485
2496,233309.79021183253
2497,147711.59577368695
2498,106457.10685327009
2499,91245.84136260678
2500,126551.88291431466
2501,130387.261691837
2502,150296.12129975887
2503,96177.8091537905
2504,233878.36670975876
2505,214928.49159197786
2506,268306.1155847181
2507,311134.87509255006
2508,268484.0654432318
2509,214169.20390370468
2510,227954.09240570717
2511,177261.95688894668
2512,196630.91825874214
2513,224987.6705955011
2514,245134.941563871
2515,143054.89875937148
2516,173521.02764943123
2517,146119.4740742623
2518,144616.74263129794
2519,215067.5659120882
2520,210423.7006898691
2521,185380.73205838667
2522,222828.5628079087
2523,120754.87125783041
2524,132981.81256809918
2525,154087.47269402386
2526,135946.99701814973
2527,111113.34545875607
2528,125107.23705845073
2529,128831.9146378818
2530,132970.25420846557
2531,257987.2418573725
2532,226599.5008825933
2533,193587.82198869798
2534,226757.31134015883
2535,296222.9250361909
2536,242657.83711163432
2537,225311.1000862866
2538,192357.63489436507
2539,187245.73366412174
2540,184636.5875264429
2541,190591.73760064575
2542,150413.23973892714
2543,123443.77745903395
2544,117511.2591151767
2545,132669.03861777793
2546,137697.35765146892
2547,158685.85735934536
2548,158078.87221524265
2549,158265.77837574086
2550,1180325.303147412
2551,138518.7359995455
2552,131443.00899943855
2553,71663.55825449698
2554,104622.23753599465
2555,126630.24768736653
2556,102055.42852819848
2557,106851.2408303084
2558,138139.57443295696
2559,111077.22125333831
2560,142402.60205970393
2561,141320.45801825327
2562,122556.42421576178
2563,140335.38151738408
2564,184961.92112078686
2565,127849.43839931644
2566,124980.9697943159
2567,113469.28394463578
2568,209828.0619149829
2569,203476.24081472823
2570,135400.30370334303
2571,162388.04916735188
2572,163039.45828860207
2573,207657.4442484294
2574,258902.7858230168
2575,136218.82121870905
2576,121345.06934214008
2577,129563.27957521251
2578,96975.01366713711
2579,63566.912438198364
2580,106256.31694681209
2581,126044.75140116029
2582,134276.95018349832
2583,266042.91882276564
2584,180980.03065690686
2585,183308.92192794962
2586,224958.37817148006
2587,213349.9466647991
2588,141423.3203661515
2589,157142.25904011476
2590,215365.96488621202
2591,213887.32614517258
2592,216314.87327920328
2593,233402.51428804314
2594,186794.7982396722
2595,193388.8602202065
2596,291196.9737853732
2597,181044.4177667562
2598,275846.8814743282
2599,351722.0039338036
2600,155483.90224391202
2601,139494.9700947113
2602,91727.67969669268
2603,94163.38781364882
2604,93885.51197565346
2605,89071.50718037796
2606,139084.01817611558
2607,212251.69493987752
2608,218122.9264452254
2609,173750.50226194595
2610,110834.44986831017
2611,119753.75432660978
2612,163172.30135611907
2613,132633.8257851434
2614,122835.87353532406
2615,147232.17887507615
2616,157610.09508467402
2617,187674.00573095045
2618,189391.90913723403
2619,207157.20264256408
2620,186011.60585412668
2621,173881.74814808497
2622,182083.27227268697
2623,233773.26297937342
2624,309785.53535993956
2625,274751.0195672823
2626,180414.712379198
2627,163655.87193294519
2628,429774.7936155348
2629,458352.9749922748
2630,346030.96156127536
2631,469186.9479859535
2632,372348.91362732416
2633,275045.6543121491
2634,390490.5128669861
2635,163089.63633542665
2636,193737.21894071114
2637,172952.3680818866
2638,263392.5729402914
2639,189790.86612519954
2640,156847.11766987015
2641,102876.06656041434
2642,177918.9625637026
2643,118238.11889121536
2644,138791.21408405865
2645,124463.01078676827
2646,108754.14307867376
2647,118004.33073618167
2648,149120.2890791859
2649,154222.2174349746
2650,150438.6989664688
2651,145906.49832287335
2652,428764.3086507903
2653,246915.43809860043
2654,243282.09339831542
2655,372743.32242475514
2656,310557.4910149991
2657,333435.4761263199
2658,274744.41987532226
2659,300585.45079295215
2660,347973.6302130374
2661,341302.20645624754
2662,320130.95491096977
2663,295697.2784278951
2664,245426.26122353802
2665,322726.7226550458
2666,266779.3686340661
2667,186052.53661712064
2668,193542.89776761166
2669,178457.1389483606
2670,288678.61398094916
2671,194818.8413420361
2672,202629.62494906085
2673,201314.51053120024
2674,212639.06419638504
2675,173451.11142999056
2676,194039.775770804
2677,207907.1309296085
2678,261633.56749831996
2679,272198.1657899984
2680,272944.6291721228
2681,378735.81057871407
2682,316209.44727729884
2683,532836.7013465732
2684,297741.17284039117
2685,321213.3859310956
2686,265865.98949025053
2687,326225.23302601575
2688,225993.5556939976
2689,203295.74699786393
2690,464544.42511804187
2691,179023.71718584938
2692,134938.11969422622
2693,200541.59313326623
2694,146545.25580786582
2695,192536.09084481018
2696,182862.38589845994
2697,181521.44967428865
2698,187501.92200757793
2699,167554.96267337757
2700,146904.25823878925
2701,152419.19118208895
2702,114242.41269587657
2703,144617.32210569546
2704,149533.85638661997
2705,112731.78293035472
2706,112597.22072229507
2707,122870.62424509462
2708,125990.20123388286
2709,109726.85274854924
2710,127709.65032078326
2711,350462.151833372
2712,382725.53548145114
2713,169211.15350663234
2714,148986.2833532619
2715,149360.25819387627
2716,145800.5586208702
2717,176359.55961141217
2718,212762.8090761492
2719,142741.03517506947
2720,194749.73510390532
2721,131242.89219068387
2722,160311.22041147467
2723,163292.6990788762
2724,121422.16863377618
2725,123293.52531846784
2726,141508.95347883418
2727,195813.0299944008
2728,173256.33024959997
2729,150193.78751753777
2730,138538.16690098858
2731,130569.29078210409
2732,119535.78727980242
2733,173036.846257337
2734,157751.56933592824
